2
3, 2.4254, 14.2001
1, 12.6309, 96.8313
1, 10.9488, 63.8435
1, 31.5571, 36.9004
1, 46.6635, 42.5368
1, 30.2214, 60.6383
1, 15.2562, 62.0889
1, 22.9190, 86.2939
1, 37.5963, 83.1026
1, 41.9471, 76.8240
1, 24.2817, 48.0264
1, 14.5361, 51.3906
1, 12.2890, 76.2246
1, 30.9347, 62.3412
3, 2.5526, 17.5370
